Date,brand,sessions,conversions,revenue,cr,aov,campaign,campaign_volume
2022-12-23,epsilon,29,0,0.0,0.001193,2927.6,no,no-campaign
2022-12-24,alpha,153,1,442.18,0.00508,442.18,no,no-campaign
2022-12-24,beta,392,6,532.76,0.014408,88.79,no,no-campaign
2022-12-24,gamma,31,0,0.0,0.002242,1070.71,no,no-campaign
2022-12-24,delta,388,12,408.82,0.028938,34.07,no,no-campaign
2022-12-24,epsilon,24,0,0.0,0.00122,3266.8,no,no-campaign
2022-12-25,alpha,89,0,0.0,0.005971,395.81,no,no-campaign
2022-12-25,beta,517,12,1317.1,0.016824,109.76,no,no-campaign
2022-12-25,gamma,35,0,0.0,0.001896,1270.5,no,no-campaign
2022-12-25,delta,449,11,384.14,0.027894,34.92,no,no-campaign
2022-12-25,epsilon,20,0,0.0,0.001061,3595.01,no,no-campaign
2022-12-26,alpha,147,0,0.0,0.005481,462.6,no,no-campaign
2022-12-26,beta,462,9,937.12,0.018325,104.12,no,no-campaign
2022-12-26,gamma,36,0,0.0,0.001957,1016.95,no,no-campaign
2022-12-26,delta,517,19,676.39,0.032496,35.6,no,no-campaign
2022-12-26,epsilon,34,0,0.0,0.001207,3406.45,no,no-campaign
2022-12-27,alpha,117,2,741.44,0.004844,370.72,no,no-campaign
2022-12-27,beta,558,8,857.95,0.018071,107.24,no,no-campaign
2022-12-27,gamma,35,0,0.0,0.001674,1234.12,no,no-campaign
2022-12-27,delta,530,20,696.85,0.028999,34.84,no,no-campaign
2022-12-27,epsilon,25,0,0.0,0.00121,3249.37,no,no-campaign
2022-12-28,alpha,127,2,789.4,0.004056,394.7,no,no-campaign
2022-12-28,beta,564,5,531.59,0.016553,106.32,no,no-campaign
2022-12-28,gamma,28,0,0.0,0.002468,1044.3,no,no-campaign
2022-12-28,delta,667,23,874.73,0.032726,38.03,no,no-campaign
2022-12-28,epsilon,22,0,0.0,0.001536,3676.66,no,no-campaign
2022-12-29,alpha,94,0,0.0,0.004406,477.56,no,no-campaign
2022-12-29,beta,492,9,878.58,0.017697,97.62,no,no-campaign
2022-12-29,gamma,28,0,0.0,0.002332,1227.27,no,no-campaign
2022-12-29,delta,524,13,417.07,0.028399,32.08,no,no-campaign
2022-12-29,epsilon,30,0,0.0,0.001243,3635.53,no,no-campaign
2022-12-30,alpha,118,2,814.45,0.00444,407.23,no,no-campaign
2022-12-30,beta,582,14,1278.22,0.016492,91.3,no,no-campaign
2022-12-30,gamma,39,0,0.0,0.00198,1245.17,no,no-campaign
2022-12-30,delta,568,20,704.53,0.021648,35.23,no,no-campaign
2022-12-30,epsilon,29,0,0.0,0.001326,3376.99,no,no-campaign
2022-12-31,alpha,128,0,0.0,0.006367,429.33,no,no-campaign
2022-12-31,beta,456,5,525.26,0.017415,105.05,no,no-campaign
2022-12-31,gamma,24,0,0.0,0.001997,1021.36,no,no-campaign
2022-12-31,delta,483,17,569.84,0.029121,33.52,no,no-campaign
2022-12-31,epsilon,22,0,0.0,0.001234,3499.91,no,no-campaign
2023-01-01,alpha,52,0,0.0,0.005274,409.53,no,no-campaign
2023-01-01,beta,292,9,814.33,0.020766,90.48,no,no-campaign
2023-01-01,gamma,12,0,0.0,0.002157,991.73,no,no-campaign
2023-01-01,delta,394,9,298.4,0.034646,33.16,no,no-campaign
2023-01-01,epsilon,48,0,0.0,0.001322,3134.88,no,no-campaign
2023-01-02,alpha,64,0,0.0,0.00496,360.12,no,no-campaign
2023-01-02,beta,341,9,840.01,0.013925,93.33,no,no-campaign
2023-01-02,gamma,17,0,0.0,0.001992,1074.75,no,no-campaign
2023-01-02,delta,756,19,648.29,0.028285,34.12,no,no-campaign
2023-01-02,epsilon,66,2,6544.03,0.000962,3272.01,no,no-campaign
2023-01-03,alpha,77,1,403.93,0.005485,403.93,no,no-campaign
2023-01-03,beta,355,4,414.59,0.019465,103.65,no,no-campaign
2023-01-03,gamma,12,0,0.0,0.00207,1081.49,no,no-campaign
2023-01-03,delta,530,11,408.77,0.026506,37.16,no,no-campaign
2023-01-03,epsilon,83,0,0.0,0.001202,2770.35,no,no-campaign
2023-01-04,alpha,62,0,0.0,0.005408,422.61,no,no-campaign
2023-01-04,beta,295,8,824.2,0.015411,103.02,no,no-campaign
2023-01-04,gamma,16,0,0.0,0.001751,1070.73,no,no-campaign
2023-01-04,delta,499,17,602.82,0.031776,35.46,no,no-campaign
2023-01-04,epsilon,56,0,0.0,0.001102,2838.71,no,no-campaign
2023-01-05,alpha,58,0,0.0,0.005133,402.41,no,no-campaign
2023-01-05,beta,265,5,474.14,0.017231,94.83,no,no-campaign
2023-01-05,gamma,19,0,0.0,0.002076,1043.77,no,no-campaign
2023-01-05,delta,548,14,575.51,0.023809,41.11,no,no-campaign
2023-01-05,epsilon,48,0,0.0,0.001064,3511.83,no,no-campaign
2023-01-06,alpha,48,1,423.31,0.004662,423.31,no,no-campaign
2023-01-06,beta,265,7,589.45,0.017004,84.21,no,no-campaign
2023-01-06,gamma,15,0,0.0,0.001659,974.71,no,no-campaign
2023-01-06,delta,687,13,426.83,0.027386,32.83,no,no-campaign
2023-01-06,epsilon,59,0,0.0,0.001328,3357.65,no,no-campaign
2023-01-07,alpha,36,1,468.78,0.005564,468.78,no,no-campaign
2023-01-07,beta,180,0,0.0,0.022513,104.88,no,no-campaign
2023-01-07,gamma,14,0,0.0,0.002276,1091.5,no,no-campaign
2023-01-07,delta,375,10,314.64,0.02975,31.46,no,no-campaign
2023-01-07,epsilon,39,0,0.0,0.00125,3037.31,no,no-campaign
2023-01-08,alpha,43,0,0.0,0.004762,423.67,no,no-campaign
2023-01-08,beta,170,6,531.58,0.019612,88.6,no,no-campaign
2023-01-08,gamma,13,0,0.0,0.001956,1246.75,no,no-campaign
2023-01-08,delta,413,7,263.95,0.030237,37.71,no,no-campaign
2023-01-08,epsilon,38,0,0.0,0.00122,3479.03,no,no-campaign
2023-01-09,alpha,69,1,407.64,0.005379,407.64,no,no-campaign
2023-01-09,beta,265,4,312.83,0.018367,78.21,no,no-campaign
2023-01-09,gamma,18,0,0.0,0.002011,1083.32,no,no-campaign
2023-01-09,delta,598,22,850.97,0.030506,38.68,no,no-campaign
2023-01-09,epsilon,42,0,0.0,0.001349,3308.13,no,no-campaign
2023-01-10,alpha,59,0,0.0,0.004717,409.06,no,no-campaign
2023-01-10,beta,293,2,212.08,0.01405,106.04,no,no-campaign
2023-01-10,gamma,11,0,0.0,0.001998,1063.26,no,no-campaign
2023-01-10,delta,582,18,651.13,0.027506,36.17,no,no-campaign
2023-01-10,epsilon,66,0,0.0,0.001322,3165.72,no,no-campaign
2023-01-11,alpha,82,5,2186.38,0.004284,437.28,no,no-campaign
2023-01-11,beta,321,3,277.27,0.01879,92.42,no,no-campaign
2023-01-11,gamma,15,0,0.0,0.001993,1061.0,no,no-campaign
2023-01-11,delta,640,28,879.84,0.037257,31.42,no,no-campaign
2023-01-11,epsilon,48,0,0.0,0.001195,2949.07,no,no-campaign
2023-01-12,alpha,59,0,0.0,0.004702,401.29,no,no-campaign
2023-01-12,beta,362,12,1180.11,0.022164,98.34,no,no-campaign
2023-01-12,gamma,16,0,0.0,0.001695,1207.54,no,no-campaign
2023-01-12,delta,559,12,389.77,0.033272,32.48,no,no-campaign
2023-01-12,epsilon,69,0,0.0,0.001012,3233.14,no,no-campaign
2023-01-13,alpha,65,0,0.0,0.004961,453.09,no,no-campaign
2023-01-13,beta,267,4,432.36,0.018173,108.09,no,no-campaign
2023-01-13,gamma,12,0,0.0,0.002093,1083.64,no,no-campaign
2023-01-13,delta,537,16,600.61,0.030839,37.54,no,no-campaign
2023-01-13,epsilon,48,1,3188.33,0.001256,3188.33,no,no-campaign
2023-01-14,alpha,55,2,955.69,0.004304,477.84,no,no-campaign
2023-01-14,beta,173,2,229.33,0.014729,114.66,no,no-campaign
2023-01-14,gamma,13,0,0.0,0.002421,1112.01,no,no-campaign
2023-01-14,delta,553,13,504.7,0.030683,38.82,no,no-campaign
2023-01-14,epsilon,50,0,0.0,0.001142,3735.85,no,no-campaign
2023-01-15,alpha,44,1,418.3,0.005127,418.3,no,no-campaign
2023-01-15,beta,192,4,424.97,0.015568,106.24,no,no-campaign
2023-01-15,gamma,13,0,0.0,0.002148,1108.42,no,no-campaign
2023-01-15,delta,599,26,900.14,0.033787,34.62,no,no-campaign
2023-01-15,epsilon,45,0,0.0,0.000901,2919.37,no,no-campaign
2023-01-16,alpha,65,0,0.0,0.005313,412.31,no,no-campaign
2023-01-16,beta,332,3,317.23,0.022469,105.74,no,no-campaign
2023-01-16,gamma,20,0,0.0,0.002537,1198.59,no,no-campaign
2023-01-16,delta,889,31,1046.88,0.028035,33.77,no,no-campaign
2023-01-16,epsilon,51,0,0.0,0.001137,3309.0,no,no-campaign
2023-01-17,alpha,73,2,796.06,0.004164,398.03,no,no-campaign
2023-01-17,beta,344,6,538.87,0.019358,89.81,no,no-campaign
2023-01-17,gamma,12,0,0.0,0.002368,1087.62,no,no-campaign
2023-01-17,delta,528,26,1113.58,0.034786,42.83,no,no-campaign
2023-01-17,epsilon,45,0,0.0,0.001578,2995.5,no,no-campaign
2023-01-18,alpha,57,1,408.18,0.004803,408.18,no,no-campaign
2023-01-18,beta,262,4,383.55,0.019044,95.89,no,no-campaign
2023-01-18,gamma,15,0,0.0,0.001658,993.18,no,no-campaign
2023-01-18,delta,568,13,486.91,0.024729,37.45,no,no-campaign
2023-01-18,epsilon,68,0,0.0,0.001013,2787.7,no,no-campaign
2023-01-19,alpha,66,1,432.2,0.005642,432.2,no,no-campaign
2023-01-19,beta,236,3,280.88,0.015227,93.63,no,no-campaign
2023-01-19,gamma,16,0,0.0,0.00203,1200.44,no,no-campaign
2023-01-19,delta,592,17,642.72,0.028664,37.81,no,no-campaign
2023-01-19,epsilon,69,1,3347.02,0.001011,3347.02,no,no-campaign
2023-01-20,alpha,60,0,0.0,0.003993,403.32,no,no-campaign
2023-01-20,beta,342,4,420.92,0.015646,105.23,no,no-campaign
2023-01-20,gamma,17,0,0.0,0.002226,984.99,no,no-campaign
2023-01-20,delta,532,16,560.24,0.030947,35.01,no,no-campaign
2023-01-20,epsilon,49,0,0.0,0.001244,3045.85,no,no-campaign
2023-01-21,alpha,48,0,0.0,0.004959,370.05,no,no-campaign
2023-01-21,beta,166,3,287.56,0.017605,95.85,no,no-campaign
2023-01-21,gamma,11,0,0.0,0.001967,963.36,no,no-campaign
2023-01-21,delta,485,18,697.03,0.030784,38.72,no,no-campaign
2023-01-21,epsilon,47,0,0.0,0.001262,3598.79,no,no-campaign
2023-01-22,alpha,60,0,0.0,0.006718,478.62,no,no-campaign
2023-01-22,beta,208,1,106.54,0.016766,106.54,no,no-campaign
2023-01-22,gamma,10,0,0.0,0.002066,1118.68,no,no-campaign
2023-01-22,delta,460,18,593.69,0.035717,32.98,no,no-campaign
2023-01-22,epsilon,37,0,0.0,0.000896,2753.93,no,no-campaign
2023-01-23,alpha,58,0,0.0,0.004553,459.22,no,no-campaign
2023-01-23,beta,316,5,482.05,0.017534,96.41,no,no-campaign
2023-01-23,gamma,16,0,0.0,0.00214,1085.41,no,no-campaign
2023-01-23,delta,746,14,479.27,0.02509,34.23,no,no-campaign
2023-01-23,epsilon,60,0,0.0,0.001447,3499.04,no,no-campaign
2023-01-24,alpha,81,0,0.0,0.004359,405.36,no,no-campaign
2023-01-24,beta,247,5,472.18,0.019009,94.44,no,no-campaign
2023-01-24,gamma,17,0,0.0,0.002006,1028.14,no,no-campaign
2023-01-24,delta,569,15,525.12,0.035749,35.01,no,no-campaign
2023-01-24,epsilon,45,0,0.0,0.001029,3081.22,no,no-campaign
2023-01-25,alpha,91,0,0.0,0.005258,401.64,no,no-campaign
2023-01-25,beta,334,5,456.76,0.01579,91.35,no,no-campaign
2023-01-25,gamma,18,0,0.0,0.002401,1080.33,no,no-campaign
2023-01-25,delta,525,20,635.41,0.030521,31.77,no,no-campaign
2023-01-25,epsilon,56,0,0.0,0.001317,3060.37,no,no-campaign
2023-01-26,alpha,47,0,0.0,0.004274,438.55,no,no-campaign
2023-01-26,beta,289,7,647.18,0.018324,92.45,no,no-campaign
2023-01-26,gamma,15,0,0.0,0.00242,1140.32,no,no-campaign
2023-01-26,delta,590,16,567.58,0.030478,35.47,no,no-campaign
2023-01-26,epsilon,54,0,0.0,0.001038,3425.8,no,no-campaign
2023-01-27,alpha,57,1,397.89,0.004144,397.89,no,no-campaign
2023-01-27,beta,368,10,965.54,0.018739,96.55,no,no-campaign
2023-01-27,gamma,14,0,0.0,0.001653,1140.24,no,no-campaign
2023-01-27,delta,414,16,532.32,0.029271,33.27,no,no-campaign
2023-01-27,epsilon,48,0,0.0,0.001181,3259.73,no,no-campaign
2023-01-28,alpha,50,0,0.0,0.00487,448.53,no,no-campaign
2023-01-28,beta,226,3,273.46,0.01634,91.15,no,no-campaign
2023-01-28,gamma,14,0,0.0,0.001849,1003.62,no,no-campaign
2023-01-28,delta,395,13,412.05,0.030566,31.7,no,no-campaign
2023-01-28,epsilon,34,0,0.0,0.001355,3571.92,no,no-campaign
2023-01-29,alpha,38,0,0.0,0.004682,375.27,no,no-campaign
2023-01-29,beta,211,2,191.39,0.019123,95.7,no,no-campaign
2023-01-29,gamma,12,0,0.0,0.002172,1038.26,no,no-campaign
2023-01-29,delta,384,12,483.14,0.026287,40.26,no,no-campaign
2023-01-29,epsilon,41,1,3445.73,0.001143,3445.73,no,no-campaign
2023-01-30,alpha,86,1,377.63,0.005049,377.63,no,no-campaign
2023-01-30,beta,203,3,288.5,0.016788,96.17,no,no-campaign
2023-01-30,gamma,16,0,0.0,0.002008,1050.35,no,no-campaign
2023-01-30,delta,548,11,373.55,0.029499,33.96,no,no-campaign
2023-01-30,epsilon,69,0,0.0,0.001339,3097.1,no,no-campaign
2023-01-31,alpha,63,0,0.0,0.005391,416.09,no,no-campaign
2023-01-31,beta,293,6,659.05,0.017426,109.84,no,no-campaign
2023-01-31,gamma,20,0,0.0,0.002531,1133.43,no,no-campaign
2023-01-31,delta,625,19,623.39,0.033695,32.81,no,no-campaign
2023-01-31,epsilon,63,0,0.0,0.001173,3227.61,no,no-campaign
2023-02-01,alpha,66,0,0.0,0.005028,429.24,no,no-campaign
2023-02-01,beta,238,6,543.89,0.018101,90.65,no,no-campaign
2023-02-01,gamma,15,0,0.0,0.001844,1164.0,no,no-campaign
2023-02-01,delta,597,8,235.75,0.025781,29.47,no,no-campaign
2023-02-01,epsilon,44,0,0.0,0.00149,3838.75,no,no-campaign
2023-02-02,alpha,93,0,0.0,0.003714,349.44,no,no-campaign
2023-02-02,beta,274,4,410.87,0.02104,102.72,no,no-campaign
2023-02-02,gamma,18,0,0.0,0.002116,1075.05,no,no-campaign
2023-02-02,delta,601,24,890.66,0.026497,37.11,no,no-campaign
2023-02-02,epsilon,52,0,0.0,0.001055,2981.9,no,no-campaign
2023-02-03,alpha,72,0,0.0,0.005513,417.31,no,no-campaign
2023-02-03,beta,406,12,1067.66,0.018137,88.97,no,no-campaign
2023-02-03,gamma,20,0,0.0,0.001777,1081.34,no,no-campaign
2023-02-03,delta,673,16,477.28,0.028692,29.83,no,no-campaign
2023-02-03,epsilon,66,0,0.0,0.001228,3396.5,no,no-campaign
2023-02-04,alpha,41,0,0.0,0.004599,502.49,no,no-campaign
2023-02-04,beta,248,1,89.37,0.019447,89.37,no,no-campaign
2023-02-04,gamma,13,0,0.0,0.001862,1110.99,no,no-campaign
2023-02-04,delta,386,10,375.51,0.033884,37.55,no,no-campaign
2023-02-04,epsilon,45,0,0.0,0.001116,3648.92,no,no-campaign
2023-02-05,alpha,58,0,0.0,0.005025,381.31,no,no-campaign
2023-02-05,beta,231,8,663.99,0.022574,83.0,no,no-campaign
2023-02-05,gamma,9,0,0.0,0.00198,1184.62,no,no-campaign
2023-02-05,delta,498,18,639.67,0.029489,35.54,no,no-campaign
2023-02-05,epsilon,31,0,0.0,0.001135,3341.62,no,no-campaign
2023-02-06,alpha,59,0,0.0,0.005075,411.89,no,no-campaign
2023-02-06,beta,303,7,681.7,0.016605,97.39,no,no-campaign
2023-02-06,gamma,20,0,0.0,0.001875,1029.91,no,no-campaign
2023-02-06,delta,640,18,637.98,0.02524,35.44,no,no-campaign
2023-02-06,epsilon,53,0,0.0,0.001019,3184.92,no,no-campaign
2023-02-07,alpha,66,0,0.0,0.004874,394.09,no,no-campaign
2023-02-07,beta,328,6,594.05,0.020265,99.01,no,no-campaign
2023-02-07,gamma,23,0,0.0,0.002148,1334.97,no,no-campaign
2023-02-07,delta,675,21,649.05,0.026708,30.91,no,no-campaign
2023-02-07,epsilon,47,0,0.0,0.001047,2564.89,no,no-campaign
2023-02-08,alpha,56,0,0.0,0.005029,422.96,no,no-campaign
2023-02-08,beta,320,5,458.2,0.018671,91.64,no,no-campaign
2023-02-08,gamma,15,0,0.0,0.001804,1047.23,no,no-campaign
2023-02-08,delta,549,17,714.71,0.032011,42.04,no,no-campaign
2023-02-08,epsilon,46,0,0.0,0.001222,3105.21,no,no-campaign
2023-02-09,alpha,73,0,0.0,0.005267,392.48,no,no-campaign
2023-02-09,beta,232,2,202.76,0.014876,101.38,no,no-campaign
2023-02-09,gamma,19,0,0.0,0.001443,1116.57,no,no-campaign
2023-02-09,delta,455,11,390.79,0.03242,35.53,no,no-campaign
2023-02-09,epsilon,48,0,0.0,0.001166,3113.79,no,no-campaign
2023-02-10,alpha,61,0,0.0,0.004333,356.12,no,no-campaign
2023-02-10,beta,333,6,509.05,0.018513,84.84,no,no-campaign
2023-02-10,gamma,17,0,0.0,0.002008,1018.56,no,no-campaign
2023-02-10,delta,702,16,465.22,0.029173,29.08,no,no-campaign
2023-02-10,epsilon,54,0,0.0,0.001119,3921.04,no,no-campaign
2023-02-11,alpha,57,0,0.0,0.004939,336.08,no,no-campaign
2023-02-11,beta,248,6,632.32,0.016628,105.39,no,no-campaign
2023-02-11,gamma,13,0,0.0,0.002136,1260.0,no,no-campaign
2023-02-11,delta,548,22,719.46,0.032445,32.7,no,no-campaign
2023-02-11,epsilon,32,0,0.0,0.001196,3130.64,no,no-campaign
2023-02-12,alpha,45,0,0.0,0.005142,508.15,no,no-campaign
2023-02-12,beta,211,2,189.74,0.018445,94.87,no,no-campaign
2023-02-12,gamma,11,0,0.0,0.001921,1157.45,no,no-campaign
2023-02-12,delta,545,27,992.68,0.037596,36.77,no,no-campaign
2023-02-12,epsilon,40,0,0.0,0.000895,3198.89,no,no-campaign
2023-02-13,alpha,71,0,0.0,0.004603,408.41,no,no-campaign
2023-02-13,beta,320,8,807.4,0.017766,100.93,no,no-campaign
2023-02-13,gamma,23,0,0.0,0.002235,1036.31,no,no-campaign
2023-02-13,delta,597,18,576.48,0.026612,32.03,no,no-campaign
2023-02-13,epsilon,44,0,0.0,0.001335,3282.96,no,no-campaign
2023-02-14,alpha,50,0,0.0,0.005748,413.07,no,no-campaign
2023-02-14,beta,265,1,92.44,0.014709,92.44,no,no-campaign
2023-02-14,gamma,21,0,0.0,0.001901,961.3,no,no-campaign
2023-02-14,delta,462,19,714.59,0.032361,37.61,no,no-campaign
2023-02-14,epsilon,51,0,0.0,0.001278,2986.17,no,no-campaign
2023-02-15,alpha,57,2,822.91,0.005015,411.46,no,no-campaign
2023-02-15,beta,317,3,284.16,0.017083,94.72,no,no-campaign
2023-02-15,gamma,19,0,0.0,0.001963,1178.26,no,no-campaign
2023-02-15,delta,602,20,623.62,0.030966,31.18,no,no-campaign
2023-02-15,epsilon,58,1,2592.84,0.001259,2592.84,no,no-campaign
2023-02-16,alpha,82,0,0.0,0.005335,499.96,no,no-campaign
2023-02-16,beta,255,2,173.67,0.016448,86.83,no,no-campaign
2023-02-16,gamma,13,0,0.0,0.002105,1315.49,no,no-campaign
2023-02-16,delta,681,20,831.1,0.031648,41.56,no,no-campaign
2023-02-16,epsilon,41,1,2853.38,0.001235,2853.38,no,no-campaign
2023-02-17,alpha,69,0,0.0,0.005447,423.76,no,no-campaign
2023-02-17,beta,271,6,537.29,0.019977,89.55,no,no-campaign
2023-02-17,gamma,19,0,0.0,0.002149,1207.61,no,no-campaign
2023-02-17,delta,559,20,703.89,0.032346,35.19,no,no-campaign
2023-02-17,epsilon,61,0,0.0,0.001266,3189.1,no,no-campaign
2023-02-18,alpha,54,0,0.0,0.006277,414.36,no,no-campaign
2023-02-18,beta,181,3,259.3,0.017148,86.43,no,no-campaign
2023-02-18,gamma,13,0,0.0,0.001963,1060.51,no,no-campaign
2023-02-18,delta,398,13,481.0,0.02671,37.0,no,no-campaign
2023-02-18,epsilon,34,1,3138.57,0.001318,3138.57,no,no-campaign
2023-02-19,alpha,52,0,0.0,0.004164,414.97,no,no-campaign
2023-02-19,beta,182,3,291.97,0.014063,97.32,no,no-campaign
2023-02-19,gamma,11,0,0.0,0.00203,1288.57,no,no-campaign
2023-02-19,delta,464,13,477.58,0.026558,36.74,no,no-campaign
2023-02-19,epsilon,32,0,0.0,0.001168,3296.65,no,no-campaign
2023-02-20,alpha,64,1,450.4,0.005996,450.4,no,no-campaign
2023-02-20,beta,238,3,288.05,0.016513,96.02,no,no-campaign
2023-02-20,gamma,15,0,0.0,0.001969,1046.18,no,no-campaign
2023-02-20,delta,814,24,671.29,0.032159,27.97,no,no-campaign
2023-02-20,epsilon,63,0,0.0,0.001308,2961.82,no,no-campaign
2023-02-21,alpha,52,0,0.0,0.004611,387.31,no,no-campaign
2023-02-21,beta,294,8,754.64,0.017864,94.33,no,no-campaign
2023-02-21,gamma,24,0,0.0,0.002539,905.55,no,no-campaign
2023-02-21,delta,600,19,653.45,0.030013,34.39,no,no-campaign
2023-02-21,epsilon,59,0,0.0,0.001201,3519.14,no,no-campaign
2023-02-22,alpha,72,0,0.0,0.005263,454.03,no,no-campaign
2023-02-22,beta,281,8,839.58,0.016948,104.95,no,no-campaign
2023-02-22,gamma,14,0,0.0,0.001863,1132.77,no,no-campaign
2023-02-22,delta,551,12,438.81,0.027973,36.57,no,no-campaign
2023-02-22,epsilon,50,0,0.0,0.001152,3135.65,no,no-campaign
2023-02-23,alpha,81,0,0.0,0.0056,377.8,no,no-campaign
2023-02-23,beta,355,5,601.98,0.016887,120.4,no,no-campaign
2023-02-23,gamma,16,0,0.0,0.001837,1021.8,no,no-campaign
2023-02-23,delta,689,34,1379.67,0.032298,40.58,no,no-campaign
2023-02-23,epsilon,47,0,0.0,0.001228,2933.02,no,no-campaign
2023-02-24,alpha,64,0,0.0,0.004438,465.92,no,no-campaign
2023-02-24,beta,262,6,591.47,0.022177,98.58,no,no-campaign
2023-02-24,gamma,20,0,0.0,0.001777,1026.0,no,no-campaign
2023-02-24,delta,601,10,323.94,0.026625,32.39,no,no-campaign
2023-02-24,epsilon,64,0,0.0,0.001227,2803.55,no,no-campaign
2023-02-25,alpha,71,1,450.45,0.005868,450.45,no,no-campaign
2023-02-25,beta,230,3,240.58,0.017174,80.19,no,no-campaign
2023-02-25,gamma,13,0,0.0,0.001688,1116.51,no,no-campaign
2023-02-25,delta,533,17,502.94,0.033136,29.58,no,no-campaign
2023-02-25,epsilon,39,1,2918.2,0.00111,2918.2,no,no-campaign
2023-02-26,alpha,41,1,351.77,0.005062,351.77,no,no-campaign
2023-02-26,beta,238,3,262.93,0.018959,87.64,no,no-campaign
2023-02-26,gamma,10,0,0.0,0.002168,1298.5,no,no-campaign
2023-02-26,delta,327,15,528.27,0.03067,35.22,no,no-campaign
2023-02-26,epsilon,22,0,0.0,0.001252,3471.09,no,no-campaign
2023-02-27,alpha,59,0,0.0,0.004505,365.87,no,no-campaign
2023-02-27,beta,237,6,497.37,0.020318,82.89,no,no-campaign
2023-02-27,gamma,16,1,1193.41,0.002608,1193.41,no,no-campaign
2023-02-27,delta,604,13,460.28,0.029281,35.41,no,no-campaign
2023-02-27,epsilon,38,0,0.0,0.000935,3466.21,no,no-campaign
2023-02-28,alpha,53,0,0.0,0.004375,436.69,no,no-campaign
2023-02-28,beta,243,2,193.35,0.016514,96.67,no,no-campaign
2023-02-28,gamma,14,0,0.0,0.001886,900.98,no,no-campaign
2023-02-28,delta,739,24,831.75,0.025592,34.66,no,no-campaign
2023-02-28,epsilon,52,1,3177.76,0.001089,3177.76,no,no-campaign
2023-03-01,alpha,84,1,449.91,0.004727,449.91,no,no-campaign
2023-03-01,beta,426,7,718.25,0.016469,102.61,no,no-campaign
2023-03-01,gamma,32,0,0.0,0.002097,918.19,no,no-campaign
2023-03-01,delta,483,13,467.22,0.030662,35.94,no,no-campaign
2023-03-01,epsilon,41,0,0.0,0.001266,3334.43,no,no-campaign
2023-03-02,alpha,97,1,376.37,0.004826,376.37,no,no-campaign
2023-03-02,beta,364,6,610.43,0.015756,101.74,no,no-campaign
2023-03-02,gamma,36,0,0.0,0.001818,988.21,no,no-campaign
2023-03-02,delta,517,22,798.97,0.037202,36.32,no,no-campaign
2023-03-02,epsilon,51,0,0.0,0.001373,3143.88,no,no-campaign
2023-03-03,alpha,75,1,389.05,0.004094,389.05,no,no-campaign
2023-03-03,beta,541,8,701.71,0.02138,87.71,no,no-campaign
2023-03-03,gamma,39,0,0.0,0.00206,1198.15,no,no-campaign
2023-03-03,delta,451,17,740.38,0.024717,43.55,no,no-campaign
2023-03-03,epsilon,42,0,0.0,0.000994,3051.38,no,no-campaign
2023-03-04,alpha,57,1,426.78,0.005707,426.78,no,no-campaign
2023-03-04,beta,273,4,373.91,0.018207,93.48,no,no-campaign
2023-03-04,gamma,27,0,0.0,0.002121,1144.19,no,no-campaign
2023-03-04,delta,567,18,670.04,0.029683,37.22,no,no-campaign
2023-03-04,epsilon,29,0,0.0,0.001277,2652.65,no,no-campaign
2023-03-05,alpha,64,1,375.62,0.004658,375.62,no,no-campaign
2023-03-05,beta,277,5,476.07,0.016476,95.21,no,no-campaign
2023-03-05,gamma,24,0,0.0,0.001986,1092.77,no,no-campaign
2023-03-05,delta,445,14,524.17,0.030167,37.44,no,no-campaign
2023-03-05,epsilon,32,0,0.0,0.000946,3207.55,no,no-campaign
2023-03-06,alpha,81,1,405.89,0.00482,405.89,no,no-campaign
2023-03-06,beta,363,5,509.45,0.016428,101.89,no,no-campaign
2023-03-06,gamma,30,0,0.0,0.001969,968.88,no,no-campaign
2023-03-06,delta,806,22,741.94,0.026607,33.72,no,no-campaign
2023-03-06,epsilon,36,0,0.0,0.001087,3089.01,no,no-campaign
2023-03-07,alpha,73,0,0.0,0.005185,408.55,no,no-campaign
2023-03-07,beta,413,5,468.21,0.01434,93.64,no,no-campaign
2023-03-07,gamma,30,0,0.0,0.001971,1141.15,no,no-campaign
2023-03-07,delta,522,16,592.76,0.031692,37.05,no,no-campaign
2023-03-07,epsilon,48,0,0.0,0.00152,3894.21,no,no-campaign
2023-03-08,alpha,71,1,484.11,0.0058,484.11,no,no-campaign
2023-03-08,beta,568,9,742.19,0.018474,82.47,no,no-campaign
2023-03-08,gamma,27,0,0.0,0.00183,1182.94,no,no-campaign
2023-03-08,delta,555,18,621.31,0.037886,34.52,no,no-campaign
2023-03-08,epsilon,53,0,0.0,0.001178,3248.42,no,no-campaign
